,0
74|MECP2,1.0444353920460827e-05
36186|RNF2,1.044608314666542e-05
52043|EZH2,1.0470763403794342e-05
58544|SMAD1/5,1.0916520909992557e-05
34024|RNF2,1.1338093931731885e-05
56140|SUZ12,1.1411786049260141e-05
39374|ERG,1.1504510618782346e-05
49567|JUNB,1.1834614421291393e-05
5372|SS18,1.2104708712914245e-05
177|RXRG,1.2275359721293595e-05
47684|GATA4,1.2279383276066191e-05
5065|BRD4,1.2737903338351302e-05
51896|SMARCA4,1.307478749307432e-05
50432|CHRM2,1.3166869888466492e-05
47349|REST,1.3240847750644215e-05
5062|BRD4,1.3507411233258304e-05
42064|CEBPB,1.3588744370615296e-05
54372|KLF15,1.3738854743500882e-05
54374|STAT1,1.4008647471644966e-05
51117|DNMT3A,1.468078680041674e-05
55109|PPARG,1.4681194926616852e-05
54370|NR3C1,1.469187898924508e-05
52800|NR4A1,1.5255401690235677e-05
32841|REST,1.6449084375345508e-05
8912|FOXA1,1.6469437913942837e-05
39693|SUZ12,1.6523945153965703e-05
51966|LDB1,1.6614344505808755e-05
36731|RARG,1.690019899640156e-05
38218|ARNTL,1.7364677970775703e-05
54705|BRWD1,1.8575696783090333e-05
42066|CEBPB,1.859220906108275e-05
34557|RNF2,1.8637650994020248e-05
37573|ISL1,1.874268156567987e-05
2645|NR1H2,1.9229823907023425e-05
39587|EGR1,1.975762890159162e-05
3004|CBX5,1.98605107289436e-05
35792|FOXP3,2.097166097784117e-05
55106|PPARG,2.113630340444629e-05
38476|RYBP,2.1526051451832693e-05
48108|HNF4A,2.154757920753577e-05
3259|FOXA2,2.2279548367031167e-05
35797|FOXP3,2.2480480624336945e-05
51325|ZIC1/2,2.2708089730949918e-05
42030|PPARG,2.2787616549944373e-05
44732|RUNX1,2.2849858312624826e-05
55330|NBN,2.3555681765296877e-05
37161|MECP2,2.4590097699356943e-05
2993|ARNTL,2.4660858268817905e-05
59295|ATF4,2.4758496791855733e-05
36735|ESR1,2.5439365258413655e-05
5070|CDK9,2.6054644220148782e-05
51892|MED1,2.6367840603223005e-05
57204|BMI1,2.661031077008772e-05
37609|NR3C1,2.69441758364408e-05
9270|CTCFL,2.7026731617416916e-05
8349|HOXA9,2.719842102107037e-05
37808|ARNTL,2.7382924813829897e-05
24|CREBBP,2.741281022220197e-05
2988|ARNTL,2.7876986561163183e-05
39114|CTCF,2.803173762376067e-05
34545|POU3F2,2.821360919989066e-05
52042|EZH2,2.822262391799659e-05
172|PPARG,2.8604445883158865e-05
326|SIN3A,2.8604445883158865e-05
44808|SMARCA4,2.9147130678817045e-05
36194|RNF2,2.9220944241159022e-05
55533|RAG1,2.9253456780562315e-05
44553|KLF5,2.9791250131173674e-05
37780|CLOCK,3.035742785350493e-05
4621|TBP,3.0707108657322766e-05
37875|ARNTL,3.081655873274409e-05
41594|AR,3.0902845122086126e-05
53110|SMAD2/3,3.1216966686026665e-05
44781|NCOR1,3.129526035136684e-05
36208|MECP2,3.134979353774548e-05
44674|ESRRB,3.3006282198835814e-05
58556|CLOCK,3.368533579535111e-05
37750|RBBP5,3.397950683065472e-05
58500|RNF2,3.447786931985088e-05
55453|SMARCA4,3.6088500603080864e-05
37870|PER1,3.665040319961197e-05
58851|MTA2,3.697603381113547e-05
404|DPY30,3.760457541649894e-05
55688|EZH2,3.782164653193462e-05
53728|SMCHD1,3.8108967478674155e-05
58968|nan,3.8249921264633786e-05
1088|SUZ12,3.878836930194742e-05
52253|nan,3.891842283611716e-05
52935|MBD3,3.902166875976454e-05
41602|AR,3.918932239915553e-05
55159|NEUROD2,3.934987124405041e-05
455|TET1,3.938837501554488e-05
52284|NR3C1,3.9493841244719755e-05
45|NPAS4,3.9837933968274015e-05
55160|NEUROD2,3.990513471538533e-05
36988|MBD3,3.990513471538533e-05
48362|RNF2,4.0723149433121126e-05
50965|SUZ12,4.173744838299488e-05
8922|RUNX1,4.1927585946051547e-05
54170|SOX9,4.270542675363317e-05
4507|RAG2,4.2954184256842323e-05
39074|PHF19,4.377323878557858e-05
4121|HDAC3,4.38593042367392e-05
36193|REST,4.4194072273298014e-05
39889|CEBPB,4.421572498981855e-05
48322|ATF3,4.508050596407907e-05
32916|BRCA1,4.5315643486285194e-05
37876|MAFF,4.547731809227281e-05
5414|NR1H2,4.714885057547474e-05
105|CEBPA,4.719625942573037e-05
39335|EZH2,4.723548388285907e-05
39328|EZH2,4.741319624533171e-05
47780|GRHL3,4.7659679435215506e-05
42611|EED,4.853372082147771e-05
54659|MEIS1,4.89153212182234e-05
51862|DNMT3A,4.898641050566746e-05
5073|CDK9,4.9372455777025903e-05
75|MECP2,4.9399663619586935e-05
59139|OLIG2,4.942631315522346e-05
33273|ASCL1,4.977386714513845e-05
53951|YY1,5.036760015175353e-05
2887|RNF2,5.104762532596205e-05
5919|TBX20,5.113897412142294e-05
32775|BMI1,5.123283915950892e-05
52802|FGFR1,5.196395301100182e-05
32796|SMC1A,5.293634962420365e-05
5170|Input,5.332746768373463e-05
43701|RUNX2,5.386098780564984e-05
56091|SMARCA5,5.501130401210997e-05
58208|POU5F1,5.670798049558351e-05
48487|POU5F1,5.680698036654192e-05
47518|KLF4,5.745480474806647e-05
58848|SUZ12,5.837696852826533e-05
8860|STAG1,5.95785908761541e-05
39323|EZH2,5.963872861658259e-05
57213|EZH2,5.976494205497264e-05
53949|YY1,6.031476997667811e-05
48645|BIRA,6.040847880649522e-05
43711|OTX2,6.049145258568739e-05
35710|EOMES,6.0512452867792806e-05
59154|ZFP57,6.106197859291325e-05
54399|AR,6.144133889827892e-05
36809|PHF19,6.166020002441144e-05
42627|AR,6.20679585461767e-05
2983|AFF4,6.208212716587448e-05
33846|RBPJ,6.221416352252462e-05
5071|CDK9,6.24286718851205e-05
41346|EZH2,6.259401172079571e-05
35684|KMT2C,6.325019030435063e-05
42591|STAT3,6.404103915776928e-05
8303|KDM1A,6.574267566902021e-05
47396|RUNX3,6.574648236589648e-05
43115|PRDM5,6.588227128094587e-05
49579|FOSB,6.646630118785958e-05
50930|RB1,6.712873798787209e-05
32840|REST,6.739968212312613e-05
2864|NIPBL,6.750801914857553e-05
57997|HDAC1,6.800353985855014e-05
34115|ESR1,6.866030416915508e-05
48386|H3S28ph,6.887291377302216e-05
55099|HRAS,7.02188732629473e-05
41547|CLOCK,7.02254816312275e-05
52277|NR3C1,7.220801861011197e-05
51762|MYC,7.358133988849373e-05
53240|CHRM2,7.422928700704612e-05
41946|ESR1,7.56305165325066e-05
55698|EZH1,7.616845163939905e-05
50195|EZH2,7.658354260360631e-05
5072|CDK9,7.697984155989615e-05
48324|ATF3,7.719451242046296e-05
48660|ATRX,7.747631469741427e-05
32908|BRCA1,7.813422062443695e-05
57193|MEN1,7.832026777604088e-05
58201|POU5F1,7.929618678742485e-05
51898|SMARCA4,8.104939815597452e-05
54249|OTX2,8.166940608749025e-05
39887|CEBPA,8.247707782565134e-05
33843|RBPJ,8.358593799082986e-05
44058|CLOCK,8.707273294998638e-05
57271|nan,8.796445990714671e-05
41955|RUNX3,8.833078417935172e-05
48775|Input,8.833078417935172e-05
52814|KLF4,8.88001894130893e-05
37162|MECP2,8.88001894130893e-05
41359|PHF20,8.883354206673451e-05
4412|NR1D1,8.888029624337108e-05
52287|NR3C1,8.95590682370689e-05
55454|SMARCA4,9.085155103905582e-05
53747|CTCF,9.087102340536859e-05
33647|RPA,9.107107522596959e-05
54221|EBF1,9.150308118659023e-05
53682|JUN,9.22265976481114e-05
39926|GFI1,9.278507243929794e-05
54388|MECP2,9.386039132041882e-05
2984|AFF4,9.497385460929236e-05
57975|Input,9.581133027865482e-05
173|RXRG,9.600365527018121e-05
436|TET1,9.621666717961809e-05
48328|SPI1,9.64231543631332e-05
32846|REST,9.660061149806578e-05
50492|CTNNB1,9.814199990747104e-05
48514|OTX2,9.950578202141279e-05
43681|KDM4C,0.0001001712497312648
33839|RBPJ,0.00010040551612680296
44791|JUNB,0.0001008969096164828
59458|AFF3,0.00010138944775154427
44772|MED1,0.00010268926226460728
36746|NR3C1,0.00010282490166869326
49557|FOS,0.0001030786865834314
48387|H3S28ph,0.00010309528950666147
47292|FEZF2,0.00010379515413667176
44716|ETS1,0.00010517653999348097
58555|ARNTL,0.00010597769465816915
56495|SUZ12,0.00010663501738074395
34547|RNF2,0.00010764801004674989
8926|RUNX1,0.00010786510460601136
37632|CEBPB,0.00010808465252268385
47767|RNF2,0.00010810242216418427
47460|TWIST1,0.00010854426908419046
37847|ARNTL,0.00010877366488264759
9165|KDM4D,0.00010928739763486853
58499|RNF2,0.00010950472767114636
33847|RBPJ,0.00010965834409674956
333|SIN3B,0.00011030607386633156
33832|RBPJ,0.0001125953138089302
3257|FOXA2,0.00011329154490359456
35260|MECP2,0.00011369152755275721
33836|RBPJ,0.00011427476560698666
53015|SCML2,0.00011535584910608905
43895|GATA2,0.00011621937811084153
52670|C17orf96,0.00011664815112848909
52987|KDM3A,0.0001177180415972049
57192|BMI1,0.00011822504659163291
41546|CLOCK,0.00011840294814674158
41874|DNMT3L,0.00011988945256945717
52736|RAD23B,0.0001227081035251029
8913|FOXA1,0.00012301890470992974
32926|BRCA1,0.0001234384308024269
37886|E2F1,0.00012354103477074955
55161|MYOD1,0.0001237033105060576
41543|CLOCK,0.00012387647796056233
41643|POLR3G,0.0001239344021816339
42028|CEBPB,0.0001244195459203942
48365|SUZ12,0.00012477997783561458
49571|FOSB,0.00012500884281493201
33794|POU5F1,0.000125628111434907
5846|STAT5B,0.00012614558537937836
42589|STAT3,0.00012631883085540728
37749|SUZ12,0.00012660109732356845
47770|SUZ12,0.0001268547018336747
48776|TP53,0.00012833646267106192
43185|JARID2,0.00012847406875417187
47761|KDM2B,0.00012984718266038507
44295|Input,0.00012990197063826174
37598|NR3C1,0.00013025817111018522
54453|SLC5A5,0.00013094419221536995
44222|SMARCC2,0.000130968314460703
34820|KDM2B,0.00013135089272612243
44061|SMARCA4,0.00013135469680042438
41592|AR,0.00013338940771893195
57197|MEN1,0.00013427535294058686
55687|EZH2,0.0001383389972621451
41953|RUNX3,0.00014125765322710462
39128|KAT8,0.00014157502331750774
44151|MKL1,0.0001420153460740411
14|KLF1,0.00014203752556178023
37920|EGR2,0.00014260930344184856
36207|MBD2,0.0001435978981212688
5954|RARG,0.00014380841453799807
9157|NKX3-1,0.0001443350103276843
38213|ARNTL,0.000144410189977343
34088|HIST1H1D,0.00014488615553342042
44532|KMT2C,0.00014657515954983658
