,0
51651|GATA1,0.03397234499752988
58293|NRF1,0.03437518498409248
48327|SPI1,0.03495220543813702
39877|RPA,0.035035819106560034
5954|RARG,0.03563348843594946
33634|RPA,0.03616287176034085
4399|MECP2,0.03637876622829775
2992|ARNTL,0.03640881253159105
2995|ARNTL,0.03648892433215088
36761|ESR1,0.037173301677701914
435|TET1,0.03815450519595972
4411|NFIC,0.03890914582659183
58971|MBD1,0.039046037759686666
51896|SMARCA4,0.0395847826013588
36731|RARG,0.03977115892114439
47770|SUZ12,0.039789289258935344
34622|ARNTL,0.04040942945945452
40158|NANOG,0.040459504163587234
51392|NR3C1,0.04050098625479449
4394|JARID2,0.040582701732290206
37850|PER1,0.04087032367275195
9184|PAX3,0.04118077439915441
35594|ARNTL,0.04132493471916396
8336|SOX11,0.04134479535779588
32842|REST,0.04137645164264941
34112|ESR1,0.041626403467236874
40272|FOXA2,0.04175485501378275
33641|RAD51,0.04223089089714371
44218|SMARCA4,0.042376327810546476
49570|FOS,0.0427914620348857
38219|ARNTL,0.043237954647300625
49581|FOS,0.043571355643520285
37875|ARNTL,0.04360203923114162
51036|TDG,0.043978378804803715
53219|DAXX,0.04406867274932724
33655|RPA,0.044212714819934364
36209|MBD2,0.04491832815975944
37779|NPAS2,0.04507096294494851
37758|H2AZ,0.045266956885288125
44273|SREBF1,0.045663617683365895
35314|TNNI2,0.04623124077515601
55427|NEUROD2,0.04628104599310245
33120|DDIT3,0.046543600730301116
55977|SMC1A,0.04707645722734623
36757|NR3C1,0.047845997026903474
39310|TMPRSS4,0.0478720655956027
48322|ATF3,0.04811778696126098
55487|ISL1,0.048651539980521984
33673|RPA,0.04905111488770222
54249|OTX2,0.04915124909097025
58208|POU5F1,0.04944961012787478
54368|NR3C1,0.049504655376798316
51898|SMARCA4,0.05026147099929714
53113|TCF12,0.05037491930585462
52237|POU5F1,0.051847350479817964
36980|MBD3,0.052885313710174034
33050|SRSF2,0.05328953274888952
54432|CEBPB,0.05400861680889652
33624|RPA,0.054537172847565506
38622|SUZ12,0.05467323100402854
8913|FOXA1,0.05506715507879931
33797|SOX17,0.05564018516151623
51962|ASCL1,0.05597267267343555
55157|MYOD1,0.056083970469016774
51897|SMARCA4,0.05664790834649563
55872|T,0.0578097876470105
53742|CTCF,0.0582226165876149
48386|H3S28ph,0.05863638815874013
48243|CHRM2,0.05876841439153362
54305|H3F3B,0.05897329186237517
37817|CRY2,0.0593610127166174
42017|GATA1,0.059490091569618604
57797|FOXD3,0.05987666276710318
48323|ATF3,0.06031185406208532
54425|CEBPA,0.060634298610597395
53745|CTCF,0.06118838562740674
54372|KLF15,0.06151348599544246
39587|EGR1,0.06204719160013734
55964|SMC1A,0.06227434366687649
41946|ESR1,0.06237847917039382
37956|YY1,0.06266844718950092
48775|Input,0.06277957164701163
8912|FOXA1,0.06277957164701163
58027|NEUROD1,0.0627949812531536
55978|SMC1A,0.06283732531621543
47773|SUZ12,0.06325314979627694
40275|PTF1A,0.06328218732397208
54246|OTX2,0.06343007815394856
37829|CLOCK,0.06384676403257293
35710|EOMES,0.06412264972558902
41873|DNMT3L,0.06565865620836905
5131|ATRX,0.06566802702756797
43660|UTF1,0.06592077134147677
39371|AR,0.06613067805793618
38311|CTNNB1,0.06717869355443384
34591|CLOCK,0.06738678043596413
8916|FOXA1,0.06777908010802056
55367|PAX6,0.06808831357172283
34115|ESR1,0.06838869053391024
41841|RAD21,0.06874298006529884
38624|SUZ12,0.0692284837994499
50212|GTF2B,0.06938929493672753
57998|SMARCA4,0.07025093225923827
44219|SMARCC2,0.07033216173348472
48326|ATF3,0.070332316958773
58968|nan,0.07043169561741718
47714|ESR1,0.07057626370564003
58294|NRF1,0.07130507669635205
43538|JUNB,0.07193566628023947
43659|UTF1,0.07250761131780256
9183|PAX7,0.07419756811576936
33267|FOXO3,0.07421295157670496
52674|C17orf96,0.07425950283415007
58596|GATA3,0.07448782956280946
53005|KAT2B,0.074982329438426
49571|FOSB,0.07518327843656623
43897|5HMC,0.07575489034282235
55155|MYOD1,0.07612024992439267
53155|DNMT3A,0.0761877558212133
33662|RPA,0.07753350768049555
59158|TRIM28,0.07843817348869997
33372|LHX2,0.08001810587102921
47313|RBPJ,0.08002740729218365
50944|SMARCA4,0.08089081235061987
39313|TMPRSS4,0.0810596067905817
55979|SMC1A,0.0811806568411219
3257|FOXA2,0.08123328288271721
2900|SOX2,0.0812784781914357
421|NR5A2,0.08203341720237152
35248|MBD2,0.08278252291439857
8330|SOX3,0.08351610640476673
41849|ASCL1,0.0836946976817177
33667|RPA,0.08387370430724701
457|TET1,0.084448118715042
33652|H2AFX,0.08617037191975395
34576|TRIM28,0.08617769862977444
46|NPAS4,0.08631536832395109
2904|SUZ12,0.08631536832395109
37792|NPAS2,0.08637452244691646
55371|PAX6,0.08689219548435631
9289|DMC1,0.0872013323029515
8333|SOX2,0.08828177314360726
53220|DAXX,0.08896696703139449
39617|RUNX1,0.09014970534979255
50685|SOX2,0.0906776873988839
8334|SOX2,0.09278220075754105
43908|RELA,0.09477510440518938
419|NANOG,0.09508416244238159
35259|MECP2,0.09593715485157507
33621|RPA,0.09613911659916817
4412|NR1D1,0.09629755200164516
37400|PR,0.09630884047278601
17451|CTCF,0.09632224905680938
53118|TCF12,0.09823274904942161
34554|SOX2,0.09888516992766647
55156|MYOD1,0.10020781561990111
2893|SMAD3,0.10023524370749576
37955|YY1,0.10034288033122411
55965|SMC1A,0.1013475407708723
52890|HDAC3,0.10180832728172282
55154|MYOD1,0.10243709502662517
38216|ARNTL,0.10255225349704704
36744|NR3C1,0.10262224832281097
41846|ASCL1,0.10274509881416148
38468|HSF1,0.10350448400487275
54446|EBF1,0.10373818674145084
56386|TCF4,0.10410526491691577
41346|EZH2,0.10436611601164693
46417|CTCF,0.10526540680506077
36745|ESR1,0.10526818452267847
326|SIN3A,0.10542736063542679
37787|CRY2,0.10595906402635945
335|SMAD3,0.10599686133551126
37824|ARNTL,0.10636778114393558
48367|SUZ12,0.10642457025730552
53556|CBX7,0.10690294625626644
54370|NR3C1,0.10694869762650029
49754|SPI1,0.10740060490637462
44147|SRF,0.10819987332652434
2996|ARNTL,0.10842682102054829
49567|JUNB,0.10891016750399744
37871|NPAS2,0.109435368908437
35677|KMT2C,0.109977979409288
43718|JUNB,0.11027949306034816
52228|TP53,0.11030149908621226
5671|MBD3,0.1105864284567636
35261|MECP2,0.11073092838971632
35821|SUPT6H,0.11180967596982613
35690|KMT2C,0.11185664954771896
151|NR3C1,0.11200284811612339
58969|SETDB1,0.11218555472831843
54230|GATA6,0.1124413843948411
56887|Input,0.11281990162268113
2988|ARNTL,0.11295264154925717
34095|ESR1,0.11334466388656933
54369|NR3C1,0.11340583285425625
48774|TP53,0.11343606949308757
36051|CTCF,0.11378332278337733
53242|POU5F1,0.11396412472105369
41552|CLOCK,0.1155558387632563
36996|CHD4,0.11584337040937878
32796|SMC1A,0.11589059761569553
38214|ARNTL,0.11602928793284638
50079|TAL1,0.11632727693149503
58847|SUZ12,0.11674818480137382
56152|EZH2,0.11723198959674046
52041|EZH1,0.11723895946696951
57988|SMARCA4,0.11980030393578776
58955|SETDB1,0.12100592158862036
33744|SOX2,0.12130296422835513
9939|AHR,0.12161566852934791
37797|NPAS2,0.12222878899325922
50080|TAL1,0.12304442342456803
59295|ATF4,0.12320340865860405
8344|MEIS1,0.12358893577187831
38610|STAT5A,0.12389186879895495
44160|ELK1,0.12397621413110645
520|GATA2,0.12420781380050434
2905|TCF7L1,0.12423075303343142
58556|CLOCK,0.12529231721459722
75|MECP2,0.12532386240061394
33642|RPA,0.1255948736381423
41316|KDM4C,0.12660581849004826
35955|Input,0.12670160937123562
48259|RUNX1,0.12680840654558426
325|SIN3A,0.1270330213011717
9300|TRIM28,0.12704881617494365
163|PPARG,0.12716040434120068
33723|SOX17,0.12716981368627542
37715|PRDM4,0.12723259564179518
51325|ZIC1/2,0.12776287893613375
8335|SOX11,0.12803871904862899
53551|POU5F1,0.12817158837129927
328|SIN3B,0.12819764103999542
36207|MBD2,0.1291183540455228
47512|POU5F1,0.12915055403288125
36204|TRIM28,0.1291793749602448
38094|KDM2B,0.12925924592172292
52983|ARID1A,0.12942086244756726
33659|RPA,0.12955391949963024
56889|Input,0.12960335482885696
58298|RFX2,0.13146151794899288
36753|ESR1,0.1320618332033008
52902|MED1,0.13214678881420852
34093|ESR1,0.13264122204265982
52909|NCOR1,0.13322779552751912
44159|ELK1,0.13347259107141812
8836|STAG2,0.13351303207934237
56496|SUZ12,0.13425940624822333
57226|MEN1,0.13503981101039475
44006|H2AZ,0.1358071171700372
52937|POU5F1,0.1367292195593984
41833|NANOG,0.1370338152296353
2997|ARNTL,0.13722361722739507
50597|IRF8,0.13752586120981383
58555|ARNTL,0.1376194636270101
33639|RPA,0.13825673402253913
32920|RPA,0.1388426636290913
58201|POU5F1,0.1393992685282843
34621|CLOCK,0.1394333240659318
33368|LHX2,0.13960789754846872
2983|AFF4,0.1397088486031422
53236|CHRM2,0.14019607863337147
4569|STAT3,0.14081659963589108
34636|Input,0.1418066340839174
5781|H2AFX,0.14189720658473595
62846|CTCF,0.1431759746878129
33940|EHF,0.14385535978213126
39622|STAT3,0.1441803550492586
32927|BRDU,0.1441843150555785
40210|RPA,0.14480090028591688
8346|HOXA9,0.14482275628773483
2984|AFF4,0.14500036054012572
37843|ARNTL,0.1452719257949515
33654|RPA,0.1455859414190659
37753|SUZ12,0.14602967412575477
105|CEBPA,0.14627670071713714
41786|RNF2,0.1466484721212128
48776|TP53,0.1467341857956926
37899|IRF1,0.14692514777204338
402|CTCF,0.14711832813549597
36809|PHF19,0.1481602720463977
5948|RXRA,0.1503992921483926
33620|RPA,0.15057035246335398
56078|STAT3,0.15109232977420659
3256|FOXA2,0.1512611343867395
3254|FOXA2,0.1512611343867395
9103|TEAD4,0.15147971078217204
53243|NANOG,0.15166223655560498
52953|MECP2,0.1522524296857765
4578|STAT3,0.15284161011110559
4581|STAT3,0.15344079550559597
9938|AHR,0.15406099649175387
43848|SOX2,0.1546839655181554
49764|RAD21,0.15469968092507846
5958|RARG,0.15505551687603414
42075|MYOD1,0.15534790840501375
50208|NOTCH1,0.15570885950174687
41955|RUNX3,0.15617257846030222
33636|RPA,0.1563494118298782
44479|SOX2,0.15688300715148482
44364|ING1,0.15689389495188727
55368|PAX6,0.15732414120928653
38373|STAT1,0.15740372505503217
37806|NPAS2,0.1574832046699711
33742|SOX2,0.15786744854274065
8914|FOXA1,0.15795275463762667
38089|RNF2,0.15808280964223098
58970|MBD1,0.15916160151277345
57785|FOXD3,0.15919814850665692
35241|MBD1,0.15949171401531603
59138|SOX2,0.16045143373843399
9937|AHR,0.1607777108136191
44149|SRF,0.16165463716775538
9157|NKX3-1,0.16173493741079673
57773|FOXD3,0.16272192780620473
50446|RNF2,0.16323774629696094
52940|POU5F1,0.16396018138361773
51961|ZIC3,0.164841206152295
40114|RORC,0.16520645758183927
451|SMAD2,0.16668010209529885
8331|SOX3,0.1667976690150485
58641|MED1,0.16708285781194246
55984|POU5F1,0.16714366685552215
8643|DMC1,0.16715948368176478
48699|SOX3,0.16727444527885751
48578|HSF1,0.16734922214153516
36703|IKZF1,0.16747361672347102
37832|CLOCK,0.1697015826936051
49674|FOXA2,0.17035652974727825
41579|AR,0.17058693246372966
4393|JARID2,0.17117796058757695
52818|nan,0.17136340541444728
9270|CTCFL,0.17168004113334087
3004|CBX5,0.17188100469670323
55795|ATRX,0.1719969185704719
9144|SPI1,0.17204882545946434
73|MECP2,0.1729102282977782
5783|H2AFX,0.17310444325685057
57209|MEN1,0.1731309273904432
9159|NKX3-1,0.17313710198724588
3228|ELL2,0.17414125747985104
58000|SMARCA4,0.17544410695688506
35240|MBD1,0.17610512030067801
52981|SMARCA4,0.1765861399099466
3003|CBX5,0.17671524935578137
3261|FOXA2,0.1767159929927887
48644|ARID3A,0.17680361442653028
5532|RXRA,0.17720211631272584
32926|BRCA1,0.17729952487259762
5916|SUZ12,0.17798652793112185
4570|STAT3,0.1781026786140408
9024|NR3C1,0.17941107725674404
38467|HSF1,0.18046059190742247
44732|RUNX1,0.18050787160694848
5782|H2AFX,0.18076928363499772
53009|KAT2B,0.18175031143894527
41728|FOXA2,0.1818167581426775
38210|ARNTL,0.181874306353539
53248|MED12,0.18207294357472784
56089|SMARCA5,0.18278019878944685
5979|HOXC9,0.18282715630859508
50945|SMARCA4,0.18294778550413027
41548|CLOCK,0.18297770756244164
41733|PRDM1,0.18366586456016554
36763|NR3C1,0.18390807095429249
5094|BRD2,0.1841940914093939
4498|PRDM14,0.1841944698772738
51365|ZIC2,0.18488344816383762
5784|H2AFX,0.18513338620840086
2906|TCF7L1,0.1852574201524629
37823|PER1,0.1855121014760503
38218|ARNTL,0.18614948022304714
57912|NR3C1,0.18616803229035056
5063|BRD4,0.1861799539879185
57016|STAT5,0.18643855404315585
53157|DNMT3A,0.186626208406352
48372|EZH2,0.187015626572814
43188|JARID2,0.1873449578670107
55619|SOX2,0.18738976078866645
56077|STAT3,0.18807226391545348
56074|STAT3,0.18807226391545348
40138|MAF,0.18841038513045236
33688|FAIRE,0.18852995312441903
55792|ATRX,0.18858499195672665
39616|RELB,0.18940583332006672
41829|ZBTB17,0.18992025990657113
37872|CRY1,0.18998010434777235
2630|CHD7,0.1905816553985522
48257|RUNX1,0.1907013414937591
38629|POU5F1,0.1907029005020603
56160|EZH2,0.1910546866083766
47303|JARID2,0.19140659778078373
2989|ARNTL,0.19144932993506467
54252|OTX2,0.19152067352727736
53553|RNF2,0.191811328555187
57803|FOXD3,0.19219061983061764
44484|MEIS1,0.1924515536219316
41939|HIRA,0.19271564560916055
36967|MBD3,0.19291801586211785
43113|PRDM5,0.19335043047184955
5957|RARG,0.1934734267535546
50928|RB1,0.19500272953411166
63218|CTCF,0.19539939177208723
57987|HDAC1,0.19554074112752637
35789|RUNX1,0.19576142541252667
36208|MECP2,0.19635243702594013
53433|HNRNPL,0.19637509568541742
56269|MYC,0.1963876847927626
34925|TRIM28,0.1965181961703875
43713|BATF,0.196611490191202
181|TCF7,0.19707306592165802
44151|MKL1,0.19716909987235595
48321|ATF3,0.19766897799388325
52813|KLF4,0.19788500903559927
36971|MBD3,0.19803890456319895
44857|SMARCA4,0.1986708390834216
56153|EZH2,0.198777232982385
58145|SIX4,0.19939594816370748
56518|RNF2,0.19998758806304637
58100|SUMO1,0.1999908647670651
3227|EBF1,0.20000292088197907
32916|BRCA1,0.2001485830727398
8860|STAG1,0.20021255396732324
51861|DNMT3B,0.20035659026377653
4121|HDAC3,0.20052042072685802
23|CREBBP,0.201061936583543
56621|TAL1,0.20127821813809865
37804|CLOCK,0.20188283312247
34531|POU3F2,0.20197467570483318
39633|RUNX1,0.2021955081795531
36965|MBD3,0.20324604824587783
37631|NR3C1,0.20333324352855867
34597|Input,0.20362864268942757
55331|NBN,0.2040055250686505
50584|IRF7,0.20441132302279263
43115|PRDM5,0.20443447753826696
53156|DNMT3A,0.2046810505149758
53247|MED1,0.204714465693326
55625|Input,0.20471875305531517
44368|KMT2A,0.20481191289571052
487|MYB,0.20524063911565937
49671|FOXA2,0.20602896449146768
58830|SUMO1,0.20683058319744868
39166|CTCF,0.20717748797489427
33941|MBD3,0.20738682090435304
53159|DNMT3A,0.20742658123069196
34445|OGT,0.20746781051904112
37802|ARNTL,0.20755453971310142
56009|SOX2,0.20850899739226889
35245|MBD1,0.208623753794985
58299|RFX2,0.20870206408366204
3260|FOXA2,0.2087198102619504
5185|BCL6,0.20872014865592742
33663|RPA,0.2088556862671331
56616|GATA1,0.20949636346083605
458|TET1,0.20962464906898895
55268|E2F3,0.21024336292825765
56523|PRDM9,0.21026590944358667
53410|NR3C1,0.21038237140876262
55269|MYC,0.21054810337522592
41714|H3S28ph,0.21055172003517583
171|PPARG,0.21134955398679262
41978|EHMT2,0.21144414667801578
48981|WT1 ,0.21193340044986894
42623|EZH2,0.21208197883054233
49560|FOS,0.21286631459073677
48671|EZH2,0.2128710584494112
4539|SMAD3,0.21294798439403637
50662|SPI1,0.2132274088735708
52946|MBD3,0.21339712749884224
51092|GATA6,0.2135056917132451
56519|RYBP,0.21365989186957146
59433|HEY2,0.21407105018948683
48107|CREBBP,0.21429242126344106
52828|GRHL2,0.2150250842764802
35734|CDX2,0.2150497989663444
37900|ETS2,0.21514289742504794
8610|POLR3D,0.2157129436572485
33613|RPA,0.21606615427171733
9101|STAT5A,0.21623431319172173
33632|RPA,0.21626298798428584
54|SRF,0.21661416607438644
5095|BRD2,0.21677222152459913
48387|H3S28ph,0.2169664579595755
50719|TAL1,0.21713537482678252
5064|BRD4,0.21721200051203657
37796|ARNTL,0.21733723491362705
8337|SOX11,0.21832325153652452
43850|SOX2,0.2185451618392809
53238|CHRM2,0.21937781926466043
33821|IRF4,0.21945293382497463
36217|CUX2,0.2196841875046835
42591|STAT3,0.22010489676884457
5955|RARG,0.22055807768834892
42589|STAT3,0.22153196285115065
33623|H2AFX,0.2216170818436419
4496|PPARG,0.2217467380617797
50722|UBTF,0.22183739305886593
48869|HNF4A,0.22199192360183065
5097|BRD2,0.222017002940779
49566|FOSB,0.22208443922534862
53534|ATRX,0.22218152821918677
44847|BIRA,0.22238139521977388
46458|TAL1,0.22238498183469285
39381|AR,0.22281851186190932
57791|FOXD3,0.2229008966227252
35236|MBD1,0.2231672553148484
48698|SOX3,0.22389034925494727
4566|STAT3,0.22395488574430497
53116|TCF12,0.22432730829778802
2890|SETDB1,0.22440148212786898
44668|RORC,0.22454315378102122
56097|SMAD3,0.2245442098414364
52042|EZH2,0.2246590460760729
38476|RYBP,0.22481403133784175
56092|BAZ1A,0.22519509569033422
9283|DMC1,0.22531230951244385
5101|BRD3,0.22544875478276805
5062|BRD4,0.2254557459493029
51289|EZH2,0.2257582514704178
8922|RUNX1,0.22603592031806707
58099|SUMO1,0.22638968728170794
38211|ARNTL,0.22640643863706822
5780|H2AFX,0.22656387342820752
48649|HDAC1,0.22709022460861486
36186|RNF2,0.22719010087725072
9022|STAT3,0.22746214401530546
8837|STAG2,0.22760117950883993
32928|SMC5,0.2287854123188607
43424|ASCL2,0.2289573729178578
53740|CTCF,0.228993481055826
173|RXRG,0.22909458091027665
47518|KLF4,0.2291512665374315
58217|POU5F1,0.22999161790125414
56272|MYC,0.2305909251667685
54458|MYOD1,0.2306046966777014
43189|JARID2,0.23064260283657542
48647|ARID3A,0.2310320101998985
52970|MECP2,0.23122950163118614
51240|NLRC5,0.23129299439938142
44665|T,0.23154043970057114
9165|KDM4D,0.23167329460723804
55523|RAG1,0.23168069429679944
4120|HDAC3,0.23202058212755533
